content,date,like,place,tags
#제주도 #제주여행 #제주여행코스 #제주카페 #제주맛집 #제주반려견동반 #제주데이트코스 #제주게스트하우스 #제주펜션 #함덕해수욕장 #함덕맛집 #함덕카페 #구좌읍맛집 #구좌읍카페 #김녕 #김녕해수욕장 #김녕카페 #김녕맛집 #월정리 #월정리해변 #월정리카페 #쓩쓩렌탈 #세화맛집 #세화카페 #세화해변 #좋아요 #좋아요반사#팔로우 #맞팔선팔환영 자전거.전기자전거.  전동킥보드.전동스쿠터(이디뚜뚜)대여 합니다^-^주소:제주도 제주시 구좌읍 월정1길3문의전화:01055685083,2021-12-08,25,,"['#제주도', '#제주여행', '#제주여행코스', '#제주카페', '#제주맛집', '#제주반려견동반', '#제주데이트코스', '#제주게스트하우스', '#제주펜션', '#함덕해수욕장', '#함덕맛집', '#함덕카페', '#구좌읍맛집', '#구좌읍카페', '#김녕', '#김녕해수욕장', '#김녕카페', '#김녕맛집', '#월정리', '#월정리해변', '#월정리카페', '#쓩쓩렌탈', '#세화맛집', '#세화카페', '#세화해변', '#좋아요', '#좋아요반사', '#팔로우', '#맞팔선팔환영']"
"#리유니온⠀제주 시청 디저트 카페 찾으시면 여기요‼️여기 디저트 종류도 꽤 다양하고 디저트들 맛있어요. 그래서 매장도, 테이크 아웃도 이미 여러 번 방문한 곳이에용⠀✔️다쿠아즈제가 간 날 앙버터, 말차누텔라, 모카쿠크다스, 생딸기크림치즈 요로케 4종류 있었는데 모카쿠크다스 빼고 전부 시켜보았어용. 앙버터는 우리가 잘 아는 그 맛있는 맛🤎 생딸기크림치즈 다쿠아즈상콤하고 맛있었어요. 아니 근데 말차누텔라가 대박이에요 !! 말차 좋아하시는 분들 !! 요거 꼭이요 ! 찐한 말차에 달달한 초코, 거기에 오독오독 씹히는 초코칩까지,,, 다쿠아즈 종류 다 맛있었는데 말차누텔라가 젤 맛있었어요💚🤎⠀✔️더블딸기치즈타르트딸기 들어간 디저트는 맛 없을 수가 없죠ㅎㅎ 요것도 맛있었어요 ! 약간 치즈케이크 느낌도 나더라고요. 치즈케이크 좋아하시는 분들이 좋아하실듯⠀✔️자몽에이드크,,, 자몽에이드 맛집이네여,,, 제 취향인 자몽에이드 였어요 !!! 디저트 먹을 때 상콤 + 개운하게 먹기 좋아요. 따뜻한 거 드시고 싶으면 자몽차로 드셔도 좋을 거 같아요⠀사장님도 친절하시고 분위기도 좋코 !배달의 민족 주문도 많이 들어오던데 근처에 사시는 분들은 밖은 추우니까 배민 이용하셔서 집에서 따뜻하게 드셔도 좋을 듯 합니당여기 스콘도 진짜 맛있거든요 !!! 다 맛있는데 전 초콜릿 스콘이 젤 맛났어여 !! 말차누텔라 다쿠아즈랑 스콘 포장해서 집에 갑니댜😖⠀📍리유니온 (제주시 신성로13길 32 1층)📍더블치즈딸기타르트 7.8 말차누텔라 다쿠아즈 3.5 자몽에이드 6.0",2021-12-08,222,Cafe Re’union_리유니온:재회,['#리유니온⠀제주']
간만에 친구들과 바다를 보고서귀포 올레시장 맛집에 다녀왔다전복해물탕으로 유명한 곳이었는데신선도 자체가 극강이었음!전복구이랑 돌문어숙회도 대박이었는데완전 술을 부르는 맛이었다맛의 수준이 남다르니까식사가 너무나 행복했던! 이어도전복해물전문점연락처 : 064-733-0345주소 : 제주특별자치도 서귀포시 동홍동 393-9 (서귀포 중학교 옆)영업시간 : 오전 10시-오후 10시#이어도전복해물전문점#서귀포해물탕#서귀포해물탕맛집#제주도해물탕#제주해물탕#서귀포맛집이어도#천지연폭포맛집#서귀포가볼만한곳#서귀포맛집#제주맛집#서귀포해물찜#제주도맛집,2021-12-08,1,이어도전복해물전문점,"['#이어도전복해물전문점', '#서귀포해물탕', '#서귀포해물탕맛집', '#제주도해물탕', '#제주해물탕', '#서귀포맛집이어도', '#천지연폭포맛집', '#서귀포가볼만한곳', '#서귀포맛집', '#제주맛집', '#서귀포해물찜', '#제주도맛집']"
"이번주 행복할거 같다했는데아즈 넘치게 큰 선물이 왔네요~~우리 대게쓰 먼길 떠났쥬🥲🥲그리해서 오늘도 행사를 해볼까 합니동!!살아있는 대게 1 + 죽은 대게 1 = 79,000원 !!!으음 그러닌까 대게 한마리가 1키로쯤 되닌깐요?한마리 사시면 한마리를 그냥 드리는거지요??활대게 2마리 사시믄? 2마리 더 드리지요?ㅎㅎㅎ10마리 정도 있구요 오늘만 가능 할거 같습니당~!! 2마리에 79,000원이믄 한끼 맛있게 드실 수 있으니 계획있으신 분은 DM주시면 될거 같습니다~!! 남지는 않지만 나눌수는 있으니!!! 이번주는 아주 행복이 가득하네요😂😂😂😂그럼 모두 즐거운 수요일 대게 대게 맛있게 드시와열🤗..........#삼화수산 #삼화수산해물포차 #제주도민#제주라이프 #제주살이  #제주도맛집 #제주회맛집 #제주회포장 #제주대게 #제주도대게 #제주대게맛집 #제주도회맛집 #제주도회포장 #제주겨울여행 #제주겨울 #제주도여행 #제주여행 #제주가족여행 #제주커플여행 #제주도가족여행 #제주도커플여행 #삼화지구맛있는집 #삼화지구맛집 #구제주맛집 #제주여행맛집 #제주맛집  #제주태교여행 #제주도태교여행 #제주도민그램",2021-12-08,59,제주도제주시 삼화지구,"['#삼화수산', '#삼화수산해물포차', '#제주도민', '#제주라이프', '#제주살이', '#제주도맛집', '#제주회맛집', '#제주회포장', '#제주대게', '#제주도대게', '#제주대게맛집', '#제주도회맛집', '#제주도회포장', '#제주겨울여행', '#제주겨울', '#제주도여행', '#제주여행', '#제주가족여행', '#제주커플여행', '#제주도가족여행', '#제주도커플여행', '#삼화지구맛있는집', '#삼화지구맛집', '#구제주맛집', '#제주여행맛집', '#제주맛집', '#제주태교여행', '#제주도태교여행', '#제주도민그램']"
"#뽈살집한림점지난 주말에 #제주 다녀왔어요 😁내려간김에 엄마도 보구 맛난것도 잔뜩먹고 왔습니당!.여긴 신랑이 찾은 #맛집 인데#뽈살 #특수부위 좋아하시는분들 강추해요오픈시간 4시 맞춰서 갔는데두 테이블 꽉찼어요ㅎㅎ.#최자로드 맛집이더라구옄ㅋㅋㅋㅋ저는 멜젓보다 소금찍어먹는게 더 맛있었슴다!그리구 제 픽은 #천겹살 이었어여,,🤍다음엔 차를 놓고 오로지 술먹으러 가보려구요,술이 아주그냥 술술 들어가게생겼어요ㅠ껍다긔도 너무 귀엽고 맛있고😵‍💫🤎",2021-12-08,8,한림 뽈살집,"['#뽈살집한림점지난', '#제주', '#맛집', '#뽈살', '#특수부위', '#최자로드', '#천겹살']"
Lumaca pasta 8일. 정상영업 합니다🤍직접 푹 끓인 라구소스와 생면 페투치니의 만남🍝오늘도 정성스럽게 준비했어요👨‍🍳....생면파스타 전문점 루마카 제주 서귀포 칠십리로 306 Lunch 11:00-15:00Breack time 15:00-17:00Dinner 17:30-21:30(L.O 20:30)📋예약문의 : 0507-1314-8857 or 네이버예약,2021-12-08,48,Jeju-do,[]
.아는사람들만 공유한다는 귤 베스뚜5@감귤덕후들태그 🙋‍♀️🙋‍♂️.(광고를 포함하고 있습니다)..,2021-12-08,110,,[]
오름 이뿐거 다들 아름? ⁽̨̡ ¨̮ ⁾̧̢.•♥•͈✿ฺ🌾,2021-12-08,_hair님 여러 명이 좋아합니,새별오름,[]
#로드129 재료소진시 영업종료❗❗흑돼지치즈돈까스성게크림파스타흑돼지멘치까스해물야끼소바흑돼지돈까스애월해변 도보10분🌴..#애월맛집 #road129 #제주맛집 #곽지맛집 #제주공항맛집 #제주여행 #제주도여행 #제주도맛집 #협재맛집,2021-12-08,4,환상의 섬 Jeju Island,"['#로드129', '#애월맛집', '#road129', '#제주맛집', '#곽지맛집', '#제주공항맛집', '#제주여행', '#제주도여행', '#제주도맛집', '#협재맛집']"
역시 제주귤🍊🍊----#가는곳마다주는게함정,2021-12-08,_s2님 여러 명이 좋아합니,제주도 애월읍,['#가는곳마다주는게함정']
한시간 웨이팅 한 보람이 있군🤣#상춘재 #제주맛집,2021-12-08,6,,"['#상춘재', '#제주맛집']"
로드129 💙제주산흑돼지❣함박스테이크고구마치즈돈까스치즈돈까스성게크림파스타해물야끼소바✔재료소진시 영업종료✔몽상드애월 도보10분🏃‍♂️🌴전용주차장있음--#애월맛집#제주맛집#애월가볼만한곳#제주공항근처맛집#애월항#애월해안도로맛집#오설록#산방산#제주도맛집추천#제주여행#제주도여행#제주도#제주도카페#협재맛집#신창풍차해안도로#이호테우해변#셀피#금오름#곽지해수욕장맛집#제주공항맛집#협재해수욕장맛집#카멜리아힐#애월 #road129 #협재해수욕장,2021-12-08,0,환상의 섬 Jeju Island,"['#애월맛집', '#제주맛집', '#애월가볼만한곳', '#제주공항근처맛집', '#애월항', '#애월해안도로맛집', '#오설록', '#산방산', '#제주도맛집추천', '#제주여행', '#제주도여행', '#제주도', '#제주도카페', '#협재맛집', '#신창풍차해안도로', '#이호테우해변', '#셀피', '#금오름', '#곽지해수욕장맛집', '#제주공항맛집', '#협재해수욕장맛집', '#카멜리아힐', '#애월', '#road129', '#협재해수욕장']"
<협찬>성산일출봉과 우도가 한눈에 보이는 오션뷰카페!!제주도 최고의 바다 전망 1층~3층 대형카페 @cafe_the_light_jeju#카페더라이트 제주제주 서귀포시 성산읍 한도로 269064-784-0080#제주카페 #제주도카페#성산일출봉카페 #성산카페#제주카페추천 #제주도카페추천#제주성산카페 #서귀포카페#우도카페 #제주데이트 #세화카페 #표선카페#제주공항근처카페 #제주맛집,2021-12-08,0,,"['#카페더라이트', '#제주카페', '#제주도카페', '#성산일출봉카페', '#성산카페', '#제주카페추천', '#제주도카페추천', '#제주성산카페', '#서귀포카페', '#우도카페', '#제주데이트', '#세화카페', '#표선카페', '#제주공항근처카페', '#제주맛집']"
"(광고)가성비갑!! 제주통갈치구이,전복구이,갈치조림,보말국 등제주대표 음식들을 가장 가성비있게 드실수 있는 정식!!김치 도토리묵 등등 모든반찬을 직접 손수만드시며 맛 또한 자부하는 맛집중에 맛집!~정식 15000원 가성비!! 구성좋고 맛도 좋고!~~• 찾아가는곳 : 제주시 삼성로69• 전화 : 064)726-6679• 영업시간 : 08:00~19:00까지 영업• 재료소진시 조기마감• 제주세원이네#제주시맛집 #제주공항근처맛집 #용두암맛집 #제주공항근처아침식사 #제주동문시장맛집 #제주갈치맛집 #제주갈치조림 #탑동맛집 #함덕맛집 #제주맛집 #제주도맛집 #제주공항맛집 #제주아침식사 #동문시장맛집",2021-12-08,0,,"['#제주시맛집', '#제주공항근처맛집', '#용두암맛집', '#제주공항근처아침식사', '#제주동문시장맛집', '#제주갈치맛집', '#제주갈치조림', '#탑동맛집', '#함덕맛집', '#제주맛집', '#제주도맛집', '#제주공항맛집', '#제주아침식사', '#동문시장맛집']"
"<광고>#제주분식 https://jejubunsig.modoo.at/ 📌제주시 귀아랑길 23 (제주공항 5(협찬)안녕하세요 제주분식입니다.* 제주분식은 제주산 식자재를 사용하여 안전하고 건강한 먹거리를 추구하는 제주산 로컬푸드 분식카페입니다.*제주공항에서 차로 5분거리에위치하고있어서 제주를 찾는 여행객분들이나 여행중이신분들에게 빠르고 간편한 식사와 포장메뉴를 제공합니다.* 주요메뉴- 모당모당 = 모당준다라는 제주도 사투리로써 제주분식의 모듬분식을 표현하는 제주분식만의 시그니처메뉴입니다.참고로 모당모당에는 떡볶이,순대,튀김,면사리가 함께들어갑니다.- 돔베라면, 매운돔베라면(돔베란? 갓삶은 돼지고기를 나무도마에 얹어 덩어리째 썰어 먹는 제주도 향토지역음식입니다.)생면과 제주돔베고기의 진한육수가 어우러지는 메뉴입니다.- 돔베김밥제주돔베고기를 듬뿍넣은 제주분식만의 메뉴입니다.  - 전복김밥 = 매일아침 신선한 전복을 구매하여 정성껏손질후 볶은후 싱싱한 김밥을 만들고있습니다.- 제주해물라면 = 싱싱한 여러 가지해산물이 들어있고 특별한육수맛이 생면과 어울리는 제주분식만의 메뉴   * 제주 로컬푸드 분식카페 제주분식. 064-726-2120주소 - 제주시 귀아랑길 23 (제주공항 5분거리), 영업시간은 10:00부터~16:00까지입니다.  * 제주분식을 좋아해주시는분들은 10대~20대 SNS를 좋아하시는 여성분들과 커플분들이며, 그리고 어린이를 동반한가족고객분들 그외 2~3대 대가족여행을 함께다니는 가족분들이 많이 찾고계십니다. 제주여행중 꼭 들려야하는 분식 맛집 알려줌‼제주 로컬푸드로 만든 분식카페 공항근처 #제주분식 ⠀간편하게 먹기 좋은 메뉴들로 여행객들이 꼭 찾는 곳!싱싱한 제주 식자재로 만들어 안전,건강한 먹거리뿐맛있는거 싹 모은 모듬분식 #모당모당 과 #돔베라면돔베김밥,전복김밥,해물라면도 믿먹템👍🏻👍🏻비줠도 좋아서 커플들, 가족여행객들도 많이 찾는다공⠀⠀📌제주시 귀아랑길 23 (제주공항 5분거리)📌매일 10:00 - 16:00📌064-726-2120#제주맛집 #제주도맛집 #제주시맛집#제주공항근처맛집 #제주공항맛집 #제주맛집추천 #제주도맛집추천 #제주현지인맛집 #제주가볼만한곳 #제주도먹거리 #제주여행 #제주도여행#애월맛집 #제주연동맛집 #제주해물라면",2021-12-08,0,,"['#제주분식', '#제주분식', '#모당모당', '#돔베라면돔베김밥', '#제주맛집', '#제주도맛집', '#제주시맛집', '#제주공항근처맛집', '#제주공항맛집', '#제주맛집추천', '#제주도맛집추천', '#제주현지인맛집', '#제주가볼만한곳', '#제주도먹거리', '#제주여행', '#제주도여행', '#애월맛집', '#제주연동맛집', '#제주해물라면']"
광고서귀포 신상 맛집🤩👍💯사우스포레스트@southforest_official_제주 감성 이탈리안 레스토랑👨‍🍳압도적 한라산뷰⛰당장 달려가세요~~🐎🐎🐎🔅#사우스포레스트🔅주소 : 서귀포시 516로 574-23🔅064-767-3789🔅영업시간 : 오전11시~저녁9시🔅연중무휴 🔅NO❌브레이크#서귀포맛집 #서귀포카페 #중문카페 #돈내코맛집 #남원맛집 #제주남원맛집 #제주맛집 #제주카페 #제주시맛집 #서귀포시맛집 #산방산맛집 #모슬포맛집#제주중문맛집 #애월맛집 #중문맛집 #곽지맛집 #위미맛집 #협대맛집 #표선맛집#한림맛집 #중문관광단지맛집 #안덕면맛집,2021-12-08,0,,"['#사우스포레스트🔅주소', '#서귀포맛집', '#서귀포카페', '#중문카페', '#돈내코맛집', '#남원맛집', '#제주남원맛집', '#제주맛집', '#제주카페', '#제주시맛집', '#서귀포시맛집', '#산방산맛집', '#모슬포맛집', '#제주중문맛집', '#애월맛집', '#중문맛집', '#곽지맛집', '#위미맛집', '#협대맛집', '#표선맛집', '#한림맛집', '#중문관광단지맛집', '#안덕면맛집']"
